timestamp,temp,humidity
"2024-11-06 21:35:22, ['23.67', '62.00']"
"2024-11-06 21:35:27, ['23.68', '61.00']"
"2024-11-06 21:35:32, ['23.65', '61.00']"
"2024-11-06 21:35:37, ['23.61', '61.00']"
"2024-11-06 21:35:42, ['23.58', '61.00']"
"2024-11-06 21:35:47, ['23.67', '61.00']"
"2024-11-06 21:35:52, ['23.70', '61.00']"
"2024-11-06 21:35:57, ['23.67', '61.00']"
"2024-11-06 21:36:02, ['23.68', '61.00']"
"2024-11-06 21:36:07, ['23.68', '61.00']"
"2024-11-06 21:36:12, ['23.70', '62.00']"
"2024-11-06 21:36:17, ['23.70', '62.00']"
"2024-11-06 21:36:22, ['23.67', '61.00']"
"2024-11-06 21:36:27, ['23.54', '62.00']"
"2024-11-06 21:36:32, ['23.56', '62.00']"
"2024-11-06 21:36:37, ['23.65', '62.00']"
"2024-11-06 21:36:43, ['23.61', '62.00']"
"2024-11-06 21:36:48, ['23.67', '62.00']"
"2024-11-06 21:36:53, ['23.67', '62.00']"
"2024-11-06 21:36:58, ['23.62', '62.00']"
"2024-11-06 21:37:03, ['23.56', '62.00']"
"2024-11-06 21:37:08, ['23.44', '62.00']"
"2024-11-06 21:37:13, ['23.41', '62.00']"
"2024-11-06 21:37:18, ['23.59', '62.00']"
"2024-11-06 21:37:23, ['23.68', '62.00']"
"2024-11-06 21:37:28, ['23.59', '62.00']"
"2024-11-06 21:37:33, ['23.58', '62.00']"
"2024-11-06 21:37:38, ['23.58', '62.00']"
"2024-11-06 21:37:43, ['23.54', '62.00']"
"2024-11-06 21:37:48, ['23.67', '62.00']"
"2024-11-06 21:37:53, ['23.68', '62.00']"
"2024-11-06 21:37:58, ['23.70', '62.00']"
"2024-11-06 21:38:03, ['23.70', '62.00']"
"2024-11-06 21:38:08, ['23.70', '62.00']"
"2024-11-06 21:38:13, ['23.70', '62.00']"
"2024-11-06 21:38:18, ['23.70', '62.00']"
"2024-11-06 21:38:23, ['23.68', '62.00']"
"2024-11-06 21:38:28, ['23.70', '62.00']"
"2024-11-06 21:38:33, ['23.68', '62.00']"
"2024-11-06 21:38:38, ['23.70', '62.00']"
"2024-11-06 21:38:43, ['23.70', '62.00']"
"2024-11-06 21:38:48, ['23.70', '62.00']"
"2024-11-06 21:38:53, ['23.70', '62.00']"
"2024-11-06 21:38:58, ['23.68', '61.00']"
"2024-11-06 21:39:03, ['23.70', '62.00']"
"2024-11-06 21:39:08, ['23.70', '62.00']"
"2024-11-06 21:39:13, ['23.70', '61.00']"
"2024-11-06 21:39:18, ['23.70', '62.00']"
"2024-11-06 21:39:23, ['23.70', '61.00']"
"2024-11-06 21:39:28, ['23.70', '61.00']"
"2024-11-06 21:39:33, ['23.70', '61.00']"
"2024-11-06 21:39:38, ['23.70', '62.00']"
"2024-11-06 21:39:43, ['23.70', '62.00']"
"2024-11-06 21:39:48, ['23.70', '62.00']"
"2024-11-06 21:39:53, ['23.70', '62.00']"
"2024-11-06 21:39:58, ['23.70', '62.00']"
"2024-11-06 21:40:03, ['23.70', '62.00']"
"2024-11-06 21:40:08, ['23.70', '62.00']"
"2024-11-06 21:40:13, ['23.68', '62.00']"
"2024-11-06 21:40:18, ['23.70', '62.00']"
"2024-11-06 21:40:24, ['23.65', '62.00']"
"2024-11-06 21:40:29, ['23.54', '62.00']"
"2024-11-06 21:40:34, ['23.48', '62.00']"
"2024-11-06 21:40:39, ['23.67', '62.00']"
"2024-11-06 21:40:44, ['23.67', '62.00']"
"2024-11-06 21:40:49, ['23.70', '62.00']"
"2024-11-06 21:40:54, ['23.65', '62.00']"
"2024-11-06 21:40:59, ['23.65', '62.00']"
"2024-11-06 21:41:04, ['23.64', '62.00']"
"2024-11-06 21:42:27, ['23.67', '62.00']"
"2024-11-06 21:42:32, ['23.62', '62.00']"
"2024-11-06 21:42:37, ['23.64', '62.00']"
"2024-11-06 21:42:42, ['23.70', '62.00']"
"2024-11-06 21:42:47, ['23.65', '62.00']"
"2024-11-06 21:42:52, ['23.64', '62.00']"
"2024-11-06 21:42:57, ['23.64', '62.00']"
"2024-11-06 21:43:02, ['23.68', '62.00']"
', '62.00']"
"2024-11-06 21:42:37, ['23.64', '62.00']"
"2024-11-06 21:42:42, ['23.70', '62.00']"
"2024-11-06 21:42:47, ['23.65', '62.00']"
"2024-11-06 21:42:52, ['23.64', '62.00']"
"2024-11-06 21:42:57, ['23.64', '62.00']"
"2024-11-06 21:43:02, ['23.68', '62.00']"
"2024-11-06 21:43:07, ['23.68', '62.00']"
"2024-11-06 21:43:12, ['23.65', '62.00']"
"2024-11-06 21:43:17, ['23.65', '62.00']"
"2024-11-06 21:43:22, ['23.67', '62.00']"
"2024-11-06 21:43:27, ['23.67', '62.00']"
"2024-11-06 21:43:32, ['23.67', '62.00']"
"2024-11-06 21:43:37, ['23.59', '62.00']"
"2024-11-06 21:43:42, ['23.64', '62.00']"
"2024-11-06 21:43:47, ['23.64', '62.00']"
"2024-11-06 21:43:52, ['23.68', '62.00']"
"2024-11-06 21:43:57, ['23.70', '62.00']"
"2024-11-06 21:44:02, ['23.70', '62.00']"
"2024-11-06 21:45:15, ['23.64', '62.00']"
"2024-11-06 21:45:20, ['23.62', '62.00']"
"2024-11-06 21:45:25, ['23.65', '62.00']"
"2024-11-06 21:45:30, ['23.68', '62.00']"
"2024-11-06 21:45:35, ['23.70', '62.00']"
"2024-11-06 21:45:40, ['23.70', '62.00']"
"2024-11-06 21:45:45, ['23.70', '62.00']"
"2024-11-06 21:45:50, ['23.70', '62.00']"
"2024-11-06 21:45:55, ['23.70', '62.00']"
"2024-11-06 21:46:00, ['23.68', '62.00']"
:46:00, ['23.68', '62.00']"
"2024-11-06 21:47:13, ['23.68', '62.00']"
"2024-11-06 21:47:19, ['23.70', '62.00']"
"2024-11-06 21:47:24, ['23.70', '62.00']"
"2024-11-06 21:47:29, ['23.70', '62.00']"
"2024-11-06 21:47:34, ['23.70', '62.00']"
"2024-11-06 21:47:39, ['23.67', '62.00']"
"2024-11-06 21:47:44, ['23.68', '62.00']"
"2024-11-06 21:47:49, ['23.70', '62.00']"
"2024-11-06 21:47:54, ['23.70', '62.00']"
"2024-11-06 21:47:59, ['23.70', '62.00']"
"2024-11-06 21:48:04, ['23.70', '62.00']"
 '62.00']"
"2024-11-06 21:48:09, ['23.70', '62.00']"
"2024-11-06 21:48:14, ['23.70', '62.00']"
"2024-11-06 21:48:19, ['23.70', '62.00']"
"2024-11-06 21:48:24, ['23.70', '62.00']"
"2024-11-06 21:48:29, ['23.70', '62.00']"
"2024-11-06 21:48:34, ['23.70', '62.00']"
"2024-11-06 21:48:39, ['23.70', '62.00']"
"2024-11-06 21:48:44, ['23.70', '62.00']"
"2024-11-06 21:48:49, ['23.70', '62.00']"
"2024-11-06 21:48:54, ['23.70', '62.00']"
"2024-11-06 21:48:59, ['23.70', '62.00']"
"2024-11-06 21:49:05, ['23.70', '62.00']"
"2024-11-06 21:49:10, ['23.70', '62.00']"
"2024-11-06 21:49:15, ['23.70', '62.00']"
"2024-11-06 21:49:20, ['23.70', '62.00']"
"2024-11-06 21:49:25, ['23.68', '62.00']"
"2024-11-06 21:49:30, ['23.70', '62.00']"
"2024-11-06 21:49:35, ['23.70', '62.00']"
"2024-11-06 21:49:40, ['23.70', '62.00']"
"2024-11-06 21:49:45, ['23.70', '62.00']"
"2024-11-06 21:49:50, ['23.70', '62.00']"
"2024-11-06 21:49:55, ['23.70', '62.00']"
"2024-11-06 21:50:00, ['23.70', '62.00']"
"2024-11-06 21:56:48, ['23.70', '62.00']"
"2024-11-06 21:56:53, ['23.65', '62.00']"
"2024-11-06 21:56:58, ['23.61', '62.00']"
"2024-11-06 21:57:03, ['23.62', '62.00']"
57:03, ['23.62', '62.00']"
"2024-11-06 21:57:08, ['23.62', '62.00']"
"2024-11-06 21:57:13, ['23.50', '62.00']"
"2024-11-06 21:57:18, ['23.47', '62.00']"
"2024-11-06 21:57:23, ['23.45', '62.00']"
"2024-11-06 21:57:28, ['23.51', '62.00']"
"2024-11-06 21:57:33, ['23.59', '62.00']"
"2024-11-06 21:57:38, ['23.70', '62.00']"
"2024-11-06 21:57:43, ['23.70', '62.00']"
"2024-11-06 21:57:48, ['23.70', '62.00']"
"2024-11-06 21:57:53, ['23.61', '62.00']"
"2024-11-06 21:57:58, ['23.70', '62.00']"
"2024-11-06 21:58:03, ['23.68', '62.00']"
"2024-11-06 21:58:08, ['23.70', '62.00']"
"2024-11-06 21:58:13, ['23.70', '62.00']"
"2024-11-06 21:58:18, ['23.70', '62.00']"
"2024-11-06 21:58:23, ['23.70', '62.00']"
"2024-11-06 21:58:28, ['23.70', '62.00']"
"2024-11-06 21:58:34, ['23.70', '62.00']"
"2024-11-06 21:58:39, ['23.70', '62.00']"
"2024-11-06 21:58:44, ['23.70', '62.00']"
"2024-11-06 21:58:49, ['23.70', '62.00']"
"2024-11-06 21:58:54, ['23.70', '62.00']"
"2024-11-06 21:58:59, ['23.70', '62.00']"
"2024-11-06 21:59:04, ['23.70', '62.00']"
"2024-11-06 21:59:09, ['23.70', '62.00']"
"2024-11-06 21:59:14, ['23.70', '62.00']"
"2024-11-06 21:59:19, ['23.70', '62.00']"
"2024-11-06 21:59:24, ['23.70', '62.00']"
"2024-11-06 21:59:29, ['23.70', '62.00']"
"2024-11-06 21:59:34, ['23.70', '62.00']"
"2024-11-06 21:59:39, ['23.70', '62.00']"
"2024-11-06 21:59:44, ['23.70', '62.00']"
"2024-11-06 21:59:49, ['23.70', '62.00']"
"2024-11-06 21:59:54, ['23.70', '62.00']"
"2024-11-06 21:59:59, ['23.70', '62.00']"
"2024-11-06 22:00:04, ['23.70', '62.00']"
"2024-11-06 22:00:09, ['23.70', '62.00']"
"2024-11-06 22:00:14, ['23.70', '62.00']"
"2024-11-06 22:00:19, ['23.70', '62.00']"
"2024-11-06 22:00:24, ['23.70', '62.00']"
"2024-11-06 22:00:29, ['23.70', '62.00']"
"2024-11-06 22:00:34, ['23.70', '62.00']"
"2024-11-06 22:00:39, ['23.70', '62.00']"
"2024-11-06 22:00:44, ['23.70', '62.00']"
"2024-11-06 22:00:49, ['23.70', '62.00']"
"2024-11-06 22:00:54, ['23.70', '62.00']"
"2024-11-06 22:00:59, ['23.70', '62.00']"
"2024-11-06 22:01:04, ['23.70', '62.00']"
"2024-11-06 22:01:09, ['23.70', '62.00']"
"2024-11-06 22:01:14, ['23.70', '62.00']"
"2024-11-06 22:01:19, ['23.70', '62.00']"
"2024-11-06 22:01:24, ['23.70', '62.00']"
"2024-11-06 22:01:29, ['23.70', '62.00']"
"2024-11-06 22:01:34, ['23.70', '62.00']"
"2024-11-06 22:01:39, ['23.70', '62.00']"
"2024-11-06 22:01:44, ['23.70', '62.00']"
"2024-11-06 22:01:50, ['23.68', '63.00']"
"2024-11-06 22:01:55, ['23.68', '62.00']"
"2024-11-06 22:02:00, ['23.70', '62.00']"
2024-11-06 22:03:31,23.70,62.00
2024-11-06 22:03:36,23.70,62.00
2024-11-06 22:03:41,23.70,62.00
2024-11-06 22:03:46,23.70,62.00
2024-11-06 22:03:51,23.70,62.00
2024-11-06 22:03:56,23.70,62.00
2024-11-06 22:04:01,23.70,62.00

2024-11-06 22:03:56,23.70,62.00
2024-11-06 22:04:01,23.70,62.00
2024-11-06 22:04:06,23.70,62.00
2024-11-06 22:04:11,23.70,62.00
2024-11-06 22:04:16,23.70,62.00
2024-11-06 22:04:21,23.70,62.00
2024-11-06 22:04:26,23.70,62.00
2024-11-06 22:04:31,23.70,62.00
2024-11-06 22:04:36,23.70,62.00
2024-11-06 22:04:41,23.70,62.00
2024-11-06 22:04:46,23.70,62.00
2024-11-06 22:04:51,23.70,62.00
2024-11-06 22:04:56,23.70,62.00
2024-11-06 22:05:01,23.70,62.00
2024-11-06 22:05:06,23.70,62.00
2024-11-06 22:05:11,23.70,63.00
2024-11-06 22:05:16,23.70,62.00
2024-11-06 22:05:21,23.70,62.00
2024-11-06 22:05:26,23.70,62.00
2024-11-06 22:05:31,23.70,62.00
2024-11-06 22:05:36,23.70,63.00
2024-11-06 22:05:41,23.70,62.00
2024-11-06 22:05:47,23.70,62.00
2024-11-06 22:05:52,23.70,62.00
2024-11-06 22:05:57,23.70,62.00
2024-11-06 22:06:02,23.70,63.00
2024-11-06 22:06:07,23.68,62.00
2024-11-06 22:06:12,23.70,62.00
2024-11-06 22:06:17,23.70,62.00
2024-11-06 22:06:22,23.70,63.00
2024-11-06 22:06:27,23.70,62.00
2024-11-06 22:06:31,23.70,62.00
2024-11-06 22:06:36,23.70,63.00
2024-11-06 22:06:41,23.70,62.00
2024-11-06 22:06:46,23.70,62.00
2024-11-06 22:06:51,23.70,62.00
2024-11-06 22:06:56,23.70,62.00
2024-11-06 22:07:02,23.70,62.00
2024-11-06 22:07:07,23.70,63.00
2024-11-06 22:07:12,23.70,62.00
2024-11-06 22:07:17,23.70,62.00
2024-11-06 22:07:22,23.70,62.00
2024-11-06 22:07:27,23.70,62.00
2024-11-06 22:07:32,23.70,62.00
2024-11-06 22:07:37,23.70,62.00
2024-11-06 22:07:42,23.70,62.00
2024-11-06 22:07:47,23.70,62.00
2024-11-06 22:07:52,23.70,62.00
2024-11-06 22:07:57,23.70,62.00
2024-11-06 22:08:02,23.70,62.00
2024-11-06 22:08:07,23.70,62.00
2024-11-06 22:08:12,23.70,62.00
2024-11-06 22:08:17,23.70,62.00
2024-11-06 22:08:22,23.70,62.00
2024-11-06 22:08:27,23.70,62.00
2024-11-06 22:08:32,23.70,62.00
2024-11-06 22:08:37,23.70,62.00
2024-11-06 22:08:42,23.70,62.00
2024-11-06 22:08:47,23.70,62.00
2024-11-06 22:08:52,23.70,62.00
2024-11-06 22:08:57,23.70,62.00
2024-11-06 22:09:02,23.70,62.00
2024-11-06 22:11:42,23.65,63.00
2024-11-06 22:11:47,23.62,63.00
2024-11-06 22:11:52,23.64,63.00
2024-11-06 22:11:57,23.68,63.00
2024-11-06 22:12:02,23.70,62.00

2024-11-06 22:11:57,23.68,63.00
2024-11-06 22:12:02,23.70,62.00
2024-11-06 22:12:07,23.70,62.00
2024-11-06 22:12:12,23.65,62.00
2024-11-06 22:12:17,23.70,63.00
2024-11-06 22:12:22,23.70,62.00
2024-11-06 22:12:27,23.70,62.00
2024-11-06 22:12:32,23.70,62.00
2024-11-06 22:12:37,23.70,62.00
2024-11-06 22:12:42,23.70,62.00
2024-11-06 22:12:47,23.70,62.00
2024-11-06 22:12:52,23.70,62.00
2024-11-06 22:12:57,23.70,62.00
2024-11-06 22:13:02,23.65,62.00
2024-11-06 22:13:07,23.70,62.00
2024-11-06 22:13:12,23.70,62.00
2024-11-06 22:13:17,23.70,63.00
2024-11-06 22:13:22,23.70,62.00
2024-11-06 22:13:27,23.70,62.00
2024-11-06 22:13:33,23.70,62.00
2024-11-06 22:13:38,23.70,62.00
2024-11-06 22:13:43,23.70,62.00
2024-11-06 22:13:48,23.70,62.00
2024-11-06 22:13:53,23.70,62.00
2024-11-06 22:13:58,23.70,62.00
2024-11-06 22:14:03,23.70,63.00
2024-11-06 22:14:43,23.42,63.00
2024-11-06 22:14:48,23.48,63.00
2024-11-06 22:14:53,23.51,63.00
2024-11-06 22:14:58,23.54,63.00
2024-11-06 22:15:03,23.59,62.00
24-11-06 22:15:03,23.59,62.00
2024-11-06 22:15:08,23.59,63.00
2024-11-06 22:15:13,23.61,62.00
2024-11-06 22:15:18,23.64,62.00
2024-11-06 22:15:23,23.62,62.00
2024-11-06 22:15:28,23.65,62.00
2024-11-06 22:15:33,23.68,63.00
2024-11-06 22:15:38,23.70,63.00
2024-11-06 22:15:43,23.70,63.00
2024-11-06 22:15:48,23.70,62.00
2024-11-06 22:15:53,23.70,62.00
2024-11-06 22:15:58,23.70,62.00
2024-11-06 22:16:03,23.70,63.00
2024-11-06 22:16:08,23.70,62.00
2024-11-06 22:16:13,23.70,62.00
2024-11-06 22:16:18,23.70,62.00
2024-11-06 22:16:23,23.70,62.00
2024-11-06 22:16:28,23.70,62.00
2024-11-06 22:16:33,23.70,62.00
2024-11-06 22:16:38,23.70,62.00
2024-11-06 22:16:43,23.70,62.00
2024-11-06 22:16:48,23.70,63.00
2024-11-06 22:16:53,23.70,62.00
2024-11-06 22:16:58,23.70,62.00
2024-11-06 22:17:03,23.70,62.00
2024-11-06 22:17:52,23.70,62.00
2024-11-06 22:17:57,23.70,62.00
2024-11-06 22:18:02,23.70,62.00
11-06 22:18:02,23.70,62.00
2024-11-06 22:18:07,23.70,62.00
2024-11-06 22:18:12,23.70,63.00
2024-11-06 22:18:17,23.70,62.00
2024-11-06 22:18:22,23.70,63.00
2024-11-06 22:18:27,23.70,62.00
2024-11-06 22:18:32,23.70,62.00
2024-11-06 22:18:37,23.70,62.00
2024-11-06 22:18:42,23.70,62.00
2024-11-06 22:18:48,23.70,62.00
2024-11-06 22:18:53,23.70,62.00
2024-11-06 22:18:58,23.70,62.00
2024-11-06 22:19:03,23.70,62.00
2024-11-06 22:19:08,23.70,62.00
2024-11-06 22:19:13,23.70,62.00
2024-11-06 22:19:18,23.70,62.00
2024-11-06 22:19:23,23.70,62.00
2024-11-06 22:19:28,23.70,63.00
2024-11-06 22:19:33,23.70,63.00
2024-11-06 22:19:38,23.70,63.00
2024-11-06 22:19:43,23.70,62.00
2024-11-06 22:19:48,23.70,62.00
2024-11-06 22:19:53,23.70,63.00
2024-11-06 22:19:58,23.70,63.00
2024-11-06 22:20:03,23.70,63.00
2024-11-06 22:20:08,23.70,63.00
2024-11-06 22:20:13,23.70,63.00
2024-11-06 22:20:19,23.70,63.00
2024-11-06 22:20:23,23.70,63.00
2024-11-06 22:20:28,23.70,62.00
2024-11-06 22:20:33,23.70,63.00
2024-11-06 22:20:38,23.68,63.00
2024-11-06 22:20:43,23.70,63.00
2024-11-06 22:20:48,23.70,62.00
2024-11-06 22:20:53,23.70,62.00
2024-11-06 22:20:58,23.70,63.00
2024-11-06 22:21:03,23.70,62.00
2024-11-06 22:21:08,23.70,63.00
2024-11-06 22:21:13,23.70,63.00
2024-11-06 22:21:18,23.70,62.00
2024-11-06 22:21:23,23.70,63.00
2024-11-06 22:21:28,23.70,62.00
2024-11-06 22:21:33,23.70,63.00
2024-11-06 22:21:38,23.70,62.00
2024-11-06 22:21:43,23.70,62.00
2024-11-06 22:21:48,23.70,63.00
2024-11-06 22:21:53,23.70,62.00
2024-11-06 22:21:58,23.70,62.00
2024-11-06 22:22:04,23.70,62.00
2024-11-06 22:22:08,23.70,62.00
2024-11-06 22:22:13,23.70,62.00
2024-11-06 22:22:18,23.70,62.00
2024-11-06 22:22:23,23.70,62.00
2024-11-06 22:22:28,23.70,62.00
2024-11-06 22:22:33,23.70,62.00
2024-11-06 22:22:38,23.70,62.00
2024-11-06 22:22:44,23.70,62.00
2024-11-06 22:22:49,23.70,62.00
2024-11-06 22:22:53,23.70,63.00
2024-11-06 22:22:58,23.70,63.00
2024-11-06 22:23:03,23.70,62.00
2024-11-06 22:23:08,23.70,62.00
2024-11-06 22:23:14,23.70,62.00
2024-11-06 22:23:19,23.70,62.00
2024-11-06 22:23:24,23.70,62.00
2024-11-06 22:23:29,23.70,62.00
2024-11-06 22:23:34,23.70,62.00
2024-11-06 22:23:39,23.70,62.00
2024-11-06 22:23:44,23.70,62.00
2024-11-06 22:23:49,23.70,63.00
2024-11-06 22:23:54,23.70,62.00
2024-11-06 22:23:59,23.70,62.00
2024-11-06 22:24:04,23.70,62.00
2024-11-06 22:25:00,23.70,62.00
2024-11-06 22:25:05,23.70,62.00
2024-11-06 22:25:10,23.70,62.00
2024-11-06 22:25:15,23.70,62.00
2024-11-06 22:25:20,23.70,62.00
2024-11-06 22:25:25,23.70,62.00
2024-11-06 22:25:30,23.70,62.00
2024-11-06 22:25:35,23.70,62.00
2024-11-06 22:25:40,23.70,62.00
2024-11-06 22:25:45,23.70,62.00
2024-11-06 22:25:50,23.70,62.00
2024-11-06 22:25:55,23.70,62.00
2024-11-06 22:26:00,23.70,62.00
:25:50,23.70,62.00
2024-11-06 22:25:55,23.70,62.00
2024-11-06 22:26:00,23.70,62.00
2024-11-06 22:27:09,23.70,62.00
2024-11-06 22:27:14,23.70,62.00
2024-11-06 22:27:19,23.70,62.00
2024-11-06 22:27:24,23.70,62.00
2024-11-06 22:27:29,23.70,62.00
2024-11-06 22:27:34,23.70,62.00
2024-11-06 22:27:39,23.70,62.00
2024-11-06 22:27:44,23.70,62.00
2024-11-06 22:27:49,23.70,62.00
2024-11-06 22:27:54,23.70,62.00
2024-11-06 22:27:59,23.70,62.00
2024-11-06 22:28:04,23.70,62.00
4,23.70,62.00
2024-11-06 22:28:09,23.70,62.00
2024-11-06 22:28:14,23.70,62.00
2024-11-06 22:28:19,23.70,62.00
2024-11-06 22:28:24,23.70,62.00
2024-11-06 22:28:30,23.70,62.00
2024-11-06 22:28:35,23.70,62.00
2024-11-06 22:28:40,23.70,62.00
2024-11-06 22:28:44,23.70,62.00
2024-11-06 22:28:49,23.70,62.00
2024-11-06 22:28:54,23.70,62.00
2024-11-06 22:28:59,23.70,62.00
2024-11-06 22:29:05,23.70,62.00
2024-11-06 22:29:10,23.70,62.00
2024-11-06 22:29:15,23.70,62.00
2024-11-06 22:29:20,23.70,62.00
2024-11-06 22:29:25,23.70,62.00
2024-11-06 22:29:30,24.20,63.00
2024-11-06 22:29:35,23.70,62.00
2024-11-06 22:29:40,23.70,62.00
2024-11-06 22:29:45,24.20,64.00
2024-11-06 22:29:50,23.73,63.00
2024-11-06 22:29:55,24.45,63.00
2024-11-06 22:30:00,24.39,64.00
2024-11-06 22:30:05,24.45,64.00
2024-11-06 22:30:10,24.46,63.00
2024-11-06 22:30:15,24.35,63.00
2024-11-06 22:30:20,23.85,62.00
2024-11-06 22:30:25,24.28,63.00
2024-11-06 22:30:30,24.28,63.00
2024-11-06 22:30:35,24.40,63.00
2024-11-06 22:30:40,24.45,63.00
2024-11-06 22:30:45,23.87,62.00
2024-11-06 22:30:50,24.48,63.00
2024-11-06 22:30:55,24.35,63.00
2024-11-06 22:31:00,24.35,63.00
2024-11-06 22:31:05,23.87,62.00
2024-11-06 22:31:10,23.82,62.00
2024-11-06 22:31:15,23.78,62.00
2024-11-06 22:31:20,23.73,62.00
2024-11-06 22:31:26,23.73,62.00
2024-11-06 22:31:31,23.76,62.00
2024-11-06 22:31:36,23.73,62.00
2024-11-06 22:31:41,23.70,62.00
2024-11-06 22:31:46,23.72,62.00
2024-11-06 22:31:51,23.70,63.00
2024-11-06 22:31:56,23.70,63.00
2024-11-06 22:32:01,23.70,63.00
2024-11-06 22:32:06,23.70,63.00
2024-11-06 22:32:11,23.70,63.00
2024-11-06 22:32:16,23.70,62.00
2024-11-06 22:32:21,23.70,62.00
2024-11-06 22:32:26,23.70,62.00
2024-11-06 22:32:31,23.70,63.00
2024-11-06 22:32:36,23.70,63.00
2024-11-06 22:32:41,23.70,62.00
2024-11-06 22:32:46,23.70,62.00
2024-11-06 22:32:51,23.70,62.00
2024-11-06 22:32:56,23.68,63.00
2024-11-06 22:33:01,23.68,63.00
2024-11-06 22:33:06,23.68,62.00
2024-11-06 22:33:11,23.70,62.00
2024-11-06 22:33:16,23.70,62.00
2024-11-06 22:33:21,23.70,63.00
2024-11-06 22:33:26,23.70,62.00
2024-11-06 22:33:31,23.70,63.00
2024-11-06 22:33:36,23.70,63.00
2024-11-06 22:33:41,23.70,63.00
2024-11-06 22:33:46,23.70,62.00
2024-11-06 22:33:51,23.70,62.00
2024-11-06 22:33:56,23.68,62.00
2024-11-06 22:34:01,23.70,62.00
2024-11-06 22:34:06,23.70,62.00
2024-11-06 22:34:11,23.70,63.00
2024-11-06 22:34:16,23.70,62.00
2024-11-06 22:34:21,23.70,62.00
2024-11-06 22:34:26,23.70,62.00
2024-11-06 22:34:31,23.70,62.00
2024-11-06 22:34:36,23.70,62.00
2024-11-06 22:34:41,23.70,62.00
2024-11-06 22:34:46,23.70,62.00
2024-11-06 22:34:51,23.70,62.00
2024-11-06 22:34:56,23.70,62.00
2024-11-06 22:35:01,23.70,62.00
2024-11-06 22:35:06,23.70,62.00
2024-11-06 22:35:11,23.70,62.00
2024-11-06 22:35:16,23.70,62.00
2024-11-06 22:35:21,23.70,62.00
2024-11-06 22:35:26,23.70,62.00
2024-11-06 22:35:31,23.70,62.00
2024-11-06 22:35:36,23.70,62.00
2024-11-06 22:35:41,23.70,63.00
2024-11-06 22:35:46,23.70,62.00
2024-11-06 22:35:51,23.70,63.00
2024-11-06 22:35:56,23.70,62.00
2024-11-06 22:36:01,23.70,62.00
2024-11-06 22:36:06,23.70,62.00
2024-11-06 22:36:11,23.70,62.00
2024-11-06 22:36:16,23.70,62.00
2024-11-06 22:36:21,23.70,62.00
2024-11-06 22:36:26,23.70,62.00
2024-11-06 22:36:31,23.70,63.00
2024-11-06 22:36:36,23.70,62.00
2024-11-06 22:36:41,23.70,62.00
2024-11-06 22:36:46,23.70,62.00
2024-11-06 22:36:51,23.70,62.00
2024-11-06 22:36:57,23.70,62.00
2024-11-06 22:37:02,23.70,62.00
